checkpoint,configuration,seed,sample_id,word_position,operation,target_word,predicted_word,target_sentence,predicted_sentence,filename
3000,moderate,3407,2,3,substitution,रिफंड,डन,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रेवन डन अपने पांच कार्य दन्नों में आपके खाते में दमा कर दिया जाईज खबर,step_3000/moderate/seed_3407/step3000_moderate_seed3407_02_refund_status.wav
3000,moderate,3407,2,4,substitution,अगले,अपने,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रेवन डन अपने पांच कार्य दन्नों में आपके खाते में दमा कर दिया जाईज खबर,step_3000/moderate/seed_3407/step3000_moderate_seed3407_02_refund_status.wav
3000,moderate,3407,2,5,substitution,पाँच,पांच,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रेवन डन अपने पांच कार्य दन्नों में आपके खाते में दमा कर दिया जाईज खबर,step_3000/moderate/seed_3407/step3000_moderate_seed3407_02_refund_status.wav
3000,moderate,3407,2,6,correct,कार्य,कार्य,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रेवन डन अपने पांच कार्य दन्नों में आपके खाते में दमा कर दिया जाईज खबर,step_3000/moderate/seed_3407/step3000_moderate_seed3407_02_refund_status.wav
3000,moderate,3407,2,7,substitution,दिवसों,दन्नों,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रेवन डन अपने पांच कार्य दन्नों में आपके खाते में दमा कर दिया जाईज खबर,step_3000/moderate/seed_3407/step3000_moderate_seed3407_02_refund_status.wav
3000,moderate,3407,2,8,correct,में,में,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रेवन डन अपने पांच कार्य दन्नों में आपके खाते में दमा कर दिया जाईज खबर,step_3000/moderate/seed_3407/step3000_moderate_seed3407_02_refund_status.wav
3000,moderate,3407,2,9,correct,आपके,आपके,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रेवन डन अपने पांच कार्य दन्नों में आपके खाते में दमा कर दिया जाईज खबर,step_3000/moderate/seed_3407/step3000_moderate_seed3407_02_refund_status.wav
3000,moderate,3407,2,10,correct,खाते,खाते,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रेवन डन अपने पांच कार्य दन्नों में आपके खाते में दमा कर दिया जाईज खबर,step_3000/moderate/seed_3407/step3000_moderate_seed3407_02_refund_status.wav
3000,moderate,3407,2,11,correct,में,में,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रेवन डन अपने पांच कार्य दन्नों में आपके खाते में दमा कर दिया जाईज खबर,step_3000/moderate/seed_3407/step3000_moderate_seed3407_02_refund_status.wav
3000,moderate,3407,2,12,substitution,जमा,दमा,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रेवन डन अपने पांच कार्य दन्नों में आपके खाते में दमा कर दिया जाईज खबर,step_3000/moderate/seed_3407/step3000_moderate_seed3407_02_refund_status.wav
3000,moderate,3407,2,13,correct,कर,कर,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रेवन डन अपने पांच कार्य दन्नों में आपके खाते में दमा कर दिया जाईज खबर,step_3000/moderate/seed_3407/step3000_moderate_seed3407_02_refund_status.wav
3000,moderate,3407,2,14,correct,दिया,दिया,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रेवन डन अपने पांच कार्य दन्नों में आपके खाते में दमा कर दिया जाईज खबर,step_3000/moderate/seed_3407/step3000_moderate_seed3407_02_refund_status.wav
3000,moderate,3407,2,15,insertion,,जाईज,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रेवन डन अपने पांच कार्य दन्नों में आपके खाते में दमा कर दिया जाईज खबर,step_3000/moderate/seed_3407/step3000_moderate_seed3407_02_refund_status.wav
3000,moderate,3407,2,16,substitution,जाएगा,खबर,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रेवन डन अपने पांच कार्य दन्नों में आपके खाते में दमा कर दिया जाईज खबर,step_3000/moderate/seed_3407/step3000_moderate_seed3407_02_refund_status.wav
3000,moderate,3407,3,1,correct,क्या,क्या,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरहाय सर कर सकता हूँ,step_3000/moderate/seed_3407/step3000_moderate_seed3407_03_further_assistance.wav
3000,moderate,3407,3,2,correct,मैं,मैं,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरहाय सर कर सकता हूँ,step_3000/moderate/seed_3407/step3000_moderate_seed3407_03_further_assistance.wav
3000,moderate,3407,3,3,correct,आपकी,आपकी,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरहाय सर कर सकता हूँ,step_3000/moderate/seed_3407/step3000_moderate_seed3407_03_further_assistance.wav
3000,moderate,3407,3,4,correct,किसी,किसी,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरहाय सर कर सकता हूँ,step_3000/moderate/seed_3407/step3000_moderate_seed3407_03_further_assistance.wav
3000,moderate,3407,3,5,correct,और,और,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरहाय सर कर सकता हूँ,step_3000/moderate/seed_3407/step3000_moderate_seed3407_03_further_assistance.wav
3000,moderate,3407,3,6,insertion,,सरहाय,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरहाय सर कर सकता हूँ,step_3000/moderate/seed_3407/step3000_moderate_seed3407_03_further_assistance.wav
3000,moderate,3407,3,7,substitution,सहायता,सर,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरहाय सर कर सकता हूँ,step_3000/moderate/seed_3407/step3000_moderate_seed3407_03_further_assistance.wav
3000,moderate,3407,3,8,correct,कर,कर,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरहाय सर कर सकता हूँ,step_3000/moderate/seed_3407/step3000_moderate_seed3407_03_further_assistance.wav
3000,moderate,3407,3,9,correct,सकता,सकता,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरहाय सर कर सकता हूँ,step_3000/moderate/seed_3407/step3000_moderate_seed3407_03_further_assistance.wav
3000,moderate,3407,3,10,correct,हूँ,हूँ,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरहाय सर कर सकता हूँ,step_3000/moderate/seed_3407/step3000_moderate_seed3407_03_further_assistance.wav
3000,moderate,3407,4,1,insertion,,तन,धन्यवाद आपका दिन शुभ हो,तन नमाद आपका दिन शायक खे,step_3000/moderate/seed_3407/step3000_moderate_seed3407_04_thank_you.wav
3000,moderate,3407,4,2,substitution,धन्यवाद,नमाद,धन्यवाद आपका दिन शुभ हो,तन नमाद आपका दिन शायक खे,step_3000/moderate/seed_3407/step3000_moderate_seed3407_04_thank_you.wav
3000,moderate,3407,4,3,correct,आपका,आपका,धन्यवाद आपका दिन शुभ हो,तन नमाद आपका दिन शायक खे,step_3000/moderate/seed_3407/step3000_moderate_seed3407_04_thank_you.wav
3000,moderate,3407,4,4,correct,दिन,दिन,धन्यवाद आपका दिन शुभ हो,तन नमाद आपका दिन शायक खे,step_3000/moderate/seed_3407/step3000_moderate_seed3407_04_thank_you.wav
3000,moderate,3407,4,5,substitution,शुभ,शायक,धन्यवाद आपका दिन शुभ हो,तन नमाद आपका दिन शायक खे,step_3000/moderate/seed_3407/step3000_moderate_seed3407_04_thank_you.wav
3000,moderate,3407,4,6,substitution,हो,खे,धन्यवाद आपका दिन शुभ हो,तन नमाद आपका दिन शायक खे,step_3000/moderate/seed_3407/step3000_moderate_seed3407_04_thank_you.wav
3000,moderate,3407,5,1,substitution,कृपया,कुरेपिया,कृपया अपना ऑर्डर नंबर बताइए,कुरेपिया अपना टंडम बढ़ दे लेते,step_3000/moderate/seed_3407/step3000_moderate_seed3407_05_order_number.wav
3000,moderate,3407,5,2,correct,अपना,अपना,कृपया अपना ऑर्डर नंबर बताइए,कुरेपिया अपना टंडम बढ़ दे लेते,step_3000/moderate/seed_3407/step3000_moderate_seed3407_05_order_number.wav
3000,moderate,3407,5,3,insertion,,टंडम,कृपया अपना ऑर्डर नंबर बताइए,कुरेपिया अपना टंडम बढ़ दे लेते,step_3000/moderate/seed_3407/step3000_moderate_seed3407_05_order_number.wav
3000,moderate,3407,5,4,substitution,ऑर्डर,बढ़,कृपया अपना ऑर्डर नंबर बताइए,कुरेपिया अपना टंडम बढ़ दे लेते,step_3000/moderate/seed_3407/step3000_moderate_seed3407_05_order_number.wav
3000,moderate,3407,5,5,substitution,नंबर,दे,कृपया अपना ऑर्डर नंबर बताइए,कुरेपिया अपना टंडम बढ़ दे लेते,step_3000/moderate/seed_3407/step3000_moderate_seed3407_05_order_number.wav
3000,moderate,3407,5,6,substitution,बताइए,लेते,कृपया अपना ऑर्डर नंबर बताइए,कुरेपिया अपना टंडम बढ़ दे लेते,step_3000/moderate/seed_3407/step3000_moderate_seed3407_05_order_number.wav
3000,moderate,4107,1,1,substitution,नमस्ते,नमस्ती,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका आवर्ड हर कर्द वैगबच वगहीत दिया गया है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_01_namaste_order_sent.wav
3000,moderate,4107,1,2,correct,आपका,आपका,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका आवर्ड हर कर्द वैगबच वगहीत दिया गया है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_01_namaste_order_sent.wav
3000,moderate,4107,1,3,insertion,,आवर्ड,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका आवर्ड हर कर्द वैगबच वगहीत दिया गया है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_01_namaste_order_sent.wav
3000,moderate,4107,1,4,insertion,,हर,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका आवर्ड हर कर्द वैगबच वगहीत दिया गया है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_01_namaste_order_sent.wav
3000,moderate,4107,1,5,substitution,ऑर्डर,कर्द,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका आवर्ड हर कर्द वैगबच वगहीत दिया गया है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_01_namaste_order_sent.wav
3000,moderate,4107,1,6,substitution,सफलतापूर्वक,वैगबच,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका आवर्ड हर कर्द वैगबच वगहीत दिया गया है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_01_namaste_order_sent.wav
3000,moderate,4107,1,7,substitution,भेज,वगहीत,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका आवर्ड हर कर्द वैगबच वगहीत दिया गया है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_01_namaste_order_sent.wav
3000,moderate,4107,1,8,correct,दिया,दिया,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका आवर्ड हर कर्द वैगबच वगहीत दिया गया है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_01_namaste_order_sent.wav
3000,moderate,4107,1,9,correct,गया,गया,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका आवर्ड हर कर्द वैगबच वगहीत दिया गया है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_01_namaste_order_sent.wav
3000,moderate,4107,1,10,correct,है,है,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका आवर्ड हर कर्द वैगबच वगहीत दिया गया है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_01_namaste_order_sent.wav
3000,moderate,4107,2,1,correct,आपका,आपका,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,2,2,substitution,रिफंड,रिफ्यम,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,2,3,substitution,अगले,बरणहरी,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,2,4,substitution,पाँच,पांच,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,2,5,substitution,कार्य,कारिय,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,2,6,substitution,दिवसों,दजों,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,2,7,correct,में,में,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,2,8,substitution,आपके,प्रिक,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,2,9,substitution,खाते,हाते,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,2,10,correct,में,में,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,2,11,substitution,जमा,दवा,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,2,12,correct,कर,कर,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,2,13,correct,दिया,दिया,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,2,14,insertion,,जे,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,2,15,insertion,,जैन,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,2,16,substitution,जाएगा,जहे,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ्यम बरणहरी पांच कारिय दजों में प्रिक हाते में दवा कर दिया जे जैन जहे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_02_refund_status.wav
3000,moderate,4107,3,1,correct,क्या,क्या,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं मैं पकी किसी और सरशाहता कर सकता हूँ,step_3000/moderate/seed_4107/step3000_moderate_seed4107_03_further_assistance.wav
3000,moderate,4107,3,2,insertion,,मैं,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं मैं पकी किसी और सरशाहता कर सकता हूँ,step_3000/moderate/seed_4107/step3000_moderate_seed4107_03_further_assistance.wav
3000,moderate,4107,3,3,correct,मैं,मैं,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं मैं पकी किसी और सरशाहता कर सकता हूँ,step_3000/moderate/seed_4107/step3000_moderate_seed4107_03_further_assistance.wav
3000,moderate,4107,3,4,substitution,आपकी,पकी,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं मैं पकी किसी और सरशाहता कर सकता हूँ,step_3000/moderate/seed_4107/step3000_moderate_seed4107_03_further_assistance.wav
3000,moderate,4107,3,5,correct,किसी,किसी,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं मैं पकी किसी और सरशाहता कर सकता हूँ,step_3000/moderate/seed_4107/step3000_moderate_seed4107_03_further_assistance.wav
3000,moderate,4107,3,6,correct,और,और,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं मैं पकी किसी और सरशाहता कर सकता हूँ,step_3000/moderate/seed_4107/step3000_moderate_seed4107_03_further_assistance.wav
3000,moderate,4107,3,7,substitution,सहायता,सरशाहता,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं मैं पकी किसी और सरशाहता कर सकता हूँ,step_3000/moderate/seed_4107/step3000_moderate_seed4107_03_further_assistance.wav
3000,moderate,4107,3,8,correct,कर,कर,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं मैं पकी किसी और सरशाहता कर सकता हूँ,step_3000/moderate/seed_4107/step3000_moderate_seed4107_03_further_assistance.wav
3000,moderate,4107,3,9,correct,सकता,सकता,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं मैं पकी किसी और सरशाहता कर सकता हूँ,step_3000/moderate/seed_4107/step3000_moderate_seed4107_03_further_assistance.wav
3000,moderate,4107,3,10,correct,हूँ,हूँ,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं मैं पकी किसी और सरशाहता कर सकता हूँ,step_3000/moderate/seed_4107/step3000_moderate_seed4107_03_further_assistance.wav
3000,moderate,4107,4,1,insertion,,धन्नापा,धन्यवाद आपका दिन शुभ हो,धन्नापा क्या नाई जहेंड शायद है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_04_thank_you.wav
3000,moderate,4107,4,2,substitution,धन्यवाद,क्या,धन्यवाद आपका दिन शुभ हो,धन्नापा क्या नाई जहेंड शायद है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_04_thank_you.wav
3000,moderate,4107,4,3,substitution,आपका,नाई,धन्यवाद आपका दिन शुभ हो,धन्नापा क्या नाई जहेंड शायद है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_04_thank_you.wav
3000,moderate,4107,4,4,substitution,दिन,जहेंड,धन्यवाद आपका दिन शुभ हो,धन्नापा क्या नाई जहेंड शायद है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_04_thank_you.wav
3000,moderate,4107,4,5,substitution,शुभ,शायद,धन्यवाद आपका दिन शुभ हो,धन्नापा क्या नाई जहेंड शायद है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_04_thank_you.wav
3000,moderate,4107,4,6,substitution,हो,है,धन्यवाद आपका दिन शुभ हो,धन्नापा क्या नाई जहेंड शायद है,step_3000/moderate/seed_4107/step3000_moderate_seed4107_04_thank_you.wav
3000,moderate,4107,5,1,insertion,,करप्या,कृपया अपना ऑर्डर नंबर बताइए,करप्या पेंटा अपना अदबर नमबर लेपे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_05_order_number.wav
3000,moderate,4107,5,2,substitution,कृपया,पेंटा,कृपया अपना ऑर्डर नंबर बताइए,करप्या पेंटा अपना अदबर नमबर लेपे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_05_order_number.wav
3000,moderate,4107,5,3,correct,अपना,अपना,कृपया अपना ऑर्डर नंबर बताइए,करप्या पेंटा अपना अदबर नमबर लेपे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_05_order_number.wav
3000,moderate,4107,5,4,substitution,ऑर्डर,अदबर,कृपया अपना ऑर्डर नंबर बताइए,करप्या पेंटा अपना अदबर नमबर लेपे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_05_order_number.wav
3000,moderate,4107,5,5,substitution,नंबर,नमबर,कृपया अपना ऑर्डर नंबर बताइए,करप्या पेंटा अपना अदबर नमबर लेपे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_05_order_number.wav
3000,moderate,4107,5,6,substitution,बताइए,लेपे,कृपया अपना ऑर्डर नंबर बताइए,करप्या पेंटा अपना अदबर नमबर लेपे,step_3000/moderate/seed_4107/step3000_moderate_seed4107_05_order_number.wav
3000,moderate,5107,1,1,insertion,,नमस्ति,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ति आएकसान संपन प्रहकर्श कर्चक फोर्वक भेट दिया गया है,step_3000/moderate/seed_5107/step3000_moderate_seed5107_01_namaste_order_sent.wav
3000,moderate,5107,1,2,insertion,,आएकसान,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ति आएकसान संपन प्रहकर्श कर्चक फोर्वक भेट दिया गया है,step_3000/moderate/seed_5107/step3000_moderate_seed5107_01_namaste_order_sent.wav
3000,moderate,5107,1,3,substitution,नमस्ते,संपन,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ति आएकसान संपन प्रहकर्श कर्चक फोर्वक भेट दिया गया है,step_3000/moderate/seed_5107/step3000_moderate_seed5107_01_namaste_order_sent.wav
3000,moderate,5107,1,4,substitution,आपका,प्रहकर्श,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ति आएकसान संपन प्रहकर्श कर्चक फोर्वक भेट दिया गया है,step_3000/moderate/seed_5107/step3000_moderate_seed5107_01_namaste_order_sent.wav
3000,moderate,5107,1,5,substitution,ऑर्डर,कर्चक,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ति आएकसान संपन प्रहकर्श कर्चक फोर्वक भेट दिया गया है,step_3000/moderate/seed_5107/step3000_moderate_seed5107_01_namaste_order_sent.wav
3000,moderate,5107,1,6,substitution,सफलतापूर्वक,फोर्वक,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ति आएकसान संपन प्रहकर्श कर्चक फोर्वक भेट दिया गया है,step_3000/moderate/seed_5107/step3000_moderate_seed5107_01_namaste_order_sent.wav
3000,moderate,5107,1,7,substitution,भेज,भेट,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ति आएकसान संपन प्रहकर्श कर्चक फोर्वक भेट दिया गया है,step_3000/moderate/seed_5107/step3000_moderate_seed5107_01_namaste_order_sent.wav
3000,moderate,5107,1,8,correct,दिया,दिया,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ति आएकसान संपन प्रहकर्श कर्चक फोर्वक भेट दिया गया है,step_3000/moderate/seed_5107/step3000_moderate_seed5107_01_namaste_order_sent.wav
3000,moderate,5107,1,9,correct,गया,गया,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ति आएकसान संपन प्रहकर्श कर्चक फोर्वक भेट दिया गया है,step_3000/moderate/seed_5107/step3000_moderate_seed5107_01_namaste_order_sent.wav
3000,moderate,5107,1,10,correct,है,है,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ति आएकसान संपन प्रहकर्श कर्चक फोर्वक भेट दिया गया है,step_3000/moderate/seed_5107/step3000_moderate_seed5107_01_namaste_order_sent.wav
3000,moderate,5107,2,1,correct,आपका,आपका,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफिनलंज ले पांच कारिदो में आपके खटे में दमा कर दिया जे आईगी,step_3000/moderate/seed_5107/step3000_moderate_seed5107_02_refund_status.wav
3000,moderate,5107,2,2,deletion,रिफंड,,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफिनलंज ले पांच कारिदो में आपके खटे में दमा कर दिया जे आईगी,step_3000/moderate/seed_5107/step3000_moderate_seed5107_02_refund_status.wav
3000,moderate,5107,2,3,substitution,अगले,रिफिनलंज,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफिनलंज ले पांच कारिदो में आपके खटे में दमा कर दिया जे आईगी,step_3000/moderate/seed_5107/step3000_moderate_seed5107_02_refund_status.wav
3000,moderate,5107,2,4,substitution,पाँच,ले,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफिनलंज ले पांच कारिदो में आपके खटे में दमा कर दिया जे आईगी,step_3000/moderate/seed_5107/step3000_moderate_seed5107_02_refund_status.wav
3000,moderate,5107,2,5,substitution,कार्य,पांच,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफिनलंज ले पांच कारिदो में आपके खटे में दमा कर दिया जे आईगी,step_3000/moderate/seed_5107/step3000_moderate_seed5107_02_refund_status.wav
3000,moderate,5107,2,6,substitution,दिवसों,कारिदो,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफिनलंज ले पांच कारिदो में आपके खटे में दमा कर दिया जे आईगी,step_3000/moderate/seed_5107/step3000_moderate_seed5107_02_refund_status.wav
3000,moderate,5107,2,7,correct,में,में,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफिनलंज ले पांच कारिदो में आपके खटे में दमा कर दिया जे आईगी,step_3000/moderate/seed_5107/step3000_moderate_seed5107_02_refund_status.wav
